transaction_id,user_id,transaction_amount,transaction_type,timestamp,sender_balance_before,sender_balance_after,receiver_id,is_new_receiver,device_id,is_new_device,latitude,longitude,distance_from_usual_location,ip_address,is_new_ip,transactions_last_1_hour,transactions_last_24_hours,average_transaction_amount,amount_deviation_ratio,failed_transaction_count,qr_transaction,merchant_id,merchant_category,merchant_risk_score,account_age_days,fraud_scenario,is_fraud
TXND7A6DB66,USER2622,9630.41,P2P,2026-07-09 03:51:42.395217,32772.94,23142.53,USER3647,0,DEV8188,0,18.532795,73.83046,5.42,119.187.106.197,0,3,19,4719.3,2.04,1,0,MER7461,Entertainment,0.29,63,LEGITIMATE,0
TXNAB3D005C,USER4459,7191.4,QR,2026-07-14 14:53:42.391835,47717.57,40526.17,USER1732,0,DEV5799,0,18.604056,73.793199,8.66,62.3.146.195,0,3,16,4123.41,1.74,1,1,MER1012,Travel,0.18,263,LEGITIMATE,0
TXN4537A29C,USER2250,1654.16,QR,2026-06-07 02:01:42.424327,92659.18,91005.02,USER4455,0,DEV7152,0,18.518241,73.956039,2.95,247.11.160.53,1,4,6,619.48,2.67,0,1,MER6198,Entertainment,0.12,143,LEGITIMATE,0
TXN70FD18EB,USER5508,8231.24,P2P,2026-07-08 18:43:42.415710,82424.94,74193.7,USER6714,1,DEV5434,0,18.624841,73.783676,14.49,176.122.160.197,1,3,3,2294.78,3.59,0,0,MER6768,Restaurant,0.14,1145,LEGITIMATE,0
TXN58706495,USER5303,8552.08,QR,2026-07-22 18:28:42.415667,12144.07,3591.99,USER2681,0,DEV1922,0,18.622598,73.744894,5.83,254.216.76.11,1,3,1,4227.39,2.02,0,1,MER3620,Restaurant,0.1,108,LEGITIMATE,0
TXNA616F7B6,USER5477,342.32,P2P,2026-07-07 09:41:42.409792,46275.23,45932.91,USER5346,0,DEV2189,1,18.532657,73.802815,11.91,253.169.53.119,0,0,17,3012.39,0.11,0,0,MER6318,Restaurant,0.03,1815,LEGITIMATE,0
TXNE30DA51F,USER8178,432.39,P2M,2026-07-23 21:12:42.392048,77086.14,76653.75,USER1190,0,DEV7022,0,18.450651,73.760722,19.32,238.100.178.217,0,0,20,2757.6,0.16,1,0,MER8119,Travel,0.25,671,LEGITIMATE,0
TXN4D652B28,USER1366,8917.12,P2M,2026-06-22 13:48:42.406418,48987.12,40070.0,USER4255,0,DEV1201,0,18.558405,73.721108,3.89,218.135.253.127,0,2,13,4503.88,1.98,1,0,MER6319,Travel,0.07,279,LEGITIMATE,0
TXN42324B35,USER8035,630.34,QR,2026-06-20 23:17:42.417243,57000.26,56369.92,USER7801,0,DEV6435,0,18.628745,73.794734,9.33,131.201.158.14,0,3,13,3432.16,0.18,1,1,MER5172,Travel,0.09,1962,LEGITIMATE,0
TXN67A479DA,USER1973,50996.45,QR,2026-07-04 09:20:42.439931,56631.12,52130.04,USER9649,0,DEV2835,1,18.613843,73.890525,16.28,103.48.39.140,0,0,13,4039.31,1.11,3,1,MER4824,Grocery,0.05,1646,FAILED_ATTEMPTS,1
TXNBC79C176,USER2309,8934.52,QR,2026-07-08 06:08:42.389998,30329.94,21395.42,USER7453,0,DEV1303,0,18.611316,73.866107,19.95,46.194.231.71,0,3,10,1661.58,5.38,1,1,MER9609,Fuel,0.3,277,LEGITIMATE,0
TXN3190E0EB,USER6655,4893.14,P2M,2026-07-11 12:35:42.433669,27199.75,22306.61,USER5951,0,DEV1292,0,18.6494,73.939524,16.92,83.34.250.93,0,4,7,4833.25,1.01,1,0,MER7790,Restaurant,0.24,1400,LEGITIMATE,0
TXN986A63DC,USER6496,60745.52,QR,2026-06-18 09:08:42.436309,18694.09,9908.18,USER5990,0,DEV8924,0,18.500888,73.802075,12.33,45.58.196.50,0,3,18,2747.17,22.11,0,1,MER9470,Restaurant,0.04,1309,HIGH_VALUE,1
TXNB11B53EB,USER5689,6796.53,P2P,2026-07-30 09:00:42.420454,36461.02,29664.49,USER3854,1,DEV4684,1,18.57262,73.964706,4.17,73.11.145.169,1,0,10,4116.77,1.65,0,0,MER6816,Fuel,0.11,1973,LEGITIMATE,0
TXNC4D79567,USER6396,2213.09,P2M,2026-06-17 14:12:42.387690,41617.21,39404.12,USER6731,0,DEV9546,0,18.565739,73.855899,10.6,45.128.196.32,0,1,12,3487.41,0.63,0,0,MER9213,Restaurant,0.15,1881,LEGITIMATE,0
TXN72E8B3A4,USER5713,1185.84,P2P,2026-06-28 13:04:42.424773,66577.59,65391.75,USER1727,0,DEV5264,0,18.403018,73.991784,10.17,51.69.163.231,0,1,14,3757.47,0.32,0,0,MER3467,Shopping,0.01,1259,LEGITIMATE,0
TXN78E4E3FE,USER8550,2426.38,P2P,2026-06-02 23:07:42.426010,36603.97,34177.59,USER7377,1,DEV7371,0,18.522802,73.962147,4.6,131.41.74.22,0,3,12,1755.28,1.38,1,0,MER4244,Grocery,0.24,316,LEGITIMATE,0
TXNF3EEE93B,USER6656,5519.13,P2M,2026-07-23 11:45:42.433800,85659.13,80140.0,USER7222,1,DEV3866,0,18.520231,73.841122,11.43,107.205.173.50,0,1,16,1628.87,3.39,1,0,MER9775,Fuel,0.03,1874,LEGITIMATE,0
TXNCE07D90D,USER2860,9639.01,QR,2026-07-26 15:03:42.395646,27960.75,18321.74,USER5254,1,DEV3153,0,18.623243,73.924865,4.23,70.224.201.223,0,1,14,2577.29,3.74,0,1,MER4190,Utilities,0.17,1772,LEGITIMATE,0
TXN337A0B9F,USER8967,8420.25,QR,2026-07-10 14:57:42.421109,97627.58,89207.33,USER7455,1,DEV5848,0,18.524622,73.840895,16.7,185.6.181.208,0,0,19,4222.89,1.99,0,1,MER8850,Restaurant,0.28,1656,LEGITIMATE,0
TXNBBF8E916,USER2499,620.97,P2P,2026-08-06 09:55:42.389738,91523.17,90902.2,USER8464,0,DEV7807,0,18.559584,73.71243,14.68,204.97.95.78,0,2,13,3279.36,0.19,1,0,MER7940,Grocery,0.24,1680,LEGITIMATE,0
TXNC51B0757,USER6908,5067.92,P2P,2026-06-19 15:46:42.389824,36589.88,31521.96,USER9711,1,DEV9294,1,18.567851,73.939327,2.08,210.204.8.225,0,0,2,3305.96,1.53,0,0,MER5899,Utilities,0.15,1245,LEGITIMATE,0
TXNB7C60DA7,USER7432,7592.89,P2M,2026-06-01 22:52:42.409926,80876.08,73283.19,USER1682,0,DEV7046,0,18.543169,73.906701,14.47,47.2.85.95,1,3,11,4442.95,1.71,1,0,MER8231,Restaurant,0.23,188,LEGITIMATE,0
TXN2913AE4F,USER9997,4664.39,P2P,2026-06-08 14:35:42.406782,27284.43,22620.04,USER5322,0,DEV9637,0,18.614922,73.708939,0.98,41.194.174.230,1,0,8,2698.17,1.73,0,0,MER1145,Utilities,0.19,1333,LEGITIMATE,0
TXN210350A3,USER4211,8954.21,P2P,2026-06-02 12:02:42.417338,13503.16,4548.95,USER4255,0,DEV2807,0,18.649875,73.800988,13.91,202.160.219.63,0,1,20,4583.16,1.95,0,0,MER9639,Fuel,0.14,1884,LEGITIMATE,0
TXN0366C8AF,USER9204,8396.17,QR,2026-08-04 08:52:42.398518,68359.03,59962.86,USER4885,0,DEV2247,0,18.440476,73.819147,3.07,234.192.31.114,0,0,17,3444.32,2.44,0,1,MER9721,Utilities,0.19,877,LEGITIMATE,0
TXN0AC777DF,USER4807,87617.29,P2M,2026-08-06 17:44:42.435629,65951.46,58707.03,USER5921,0,DEV7219,1,18.469099,73.813165,14.41,243.3.116.34,0,1,19,3558.21,2.04,3,0,MER5935,Travel,0.28,880,FAILED_ATTEMPTS,1
TXNDFBA2378,USER7384,3237.64,P2M,2026-07-03 20:33:42.426169,97409.4,94171.76,USER3155,0,DEV8718,0,18.492852,73.829181,9.53,253.148.43.183,0,0,20,4119.0,0.79,1,0,MER4561,Restaurant,0.25,1083,LEGITIMATE,0
TXN6CAC7978,USER9414,4966.95,P2M,2026-07-26 05:25:42.432704,40894.3,35927.35,USER4608,0,DEV5988,0,18.560276,73.96354,16.51,186.182.54.89,1,1,15,1099.6,4.52,1,0,MER3402,Grocery,0.11,1382,LEGITIMATE,0
TXNC39C112A,USER5951,32603.83,P2P,2026-07-02 22:40:42.435169,22884.34,21690.71,USER7166,1,DEV8187,0,18.568634,73.898613,6.91,72.123.144.100,0,19,49,4574.53,0.26,1,0,MER6194,Shopping,0.04,1604,HIGH_VELOCITY,1
TXNC8CEE872,USER6188,1832.81,QR,2026-06-16 20:06:42.434992,70477.7,68644.89,USER2071,0,DEV8016,0,18.438216,73.986086,0.61,49.214.110.87,1,4,18,524.51,3.49,0,1,MER4933,Utilities,0.24,917,LEGITIMATE,0
TXN72D72945,USER4686,382241.84,QR,2026-08-05 19:43:42.438842,82865.54,78503.11,USER6855,1,DEV7201,1,18.54367,73.884388,1259.24,94.5.133.220,1,12,39,2644.88,1.65,5,1,MER1804,Utilities,0.99,646,MULTI_SIGNAL,1
TXNC0EB5973,USER3195,2788.11,P2M,2026-07-21 16:52:42.427200,46943.7,44155.59,USER6364,0,DEV4620,1,18.514048,73.723209,17.37,194.159.204.30,0,0,8,2074.12,1.34,1,0,MER6088,Fuel,0.13,1042,LEGITIMATE,0
TXN444DDA01,USER2858,3345.1,P2P,2026-06-21 18:05:42.393759,76967.86,73622.76,USER9480,1,DEV9016,0,18.565094,73.750348,7.76,193.134.192.102,0,2,16,1912.01,1.75,1,0,MER1190,Restaurant,0.1,170,LEGITIMATE,0
TXN24C90A10,USER9545,8088.64,P2P,2026-06-22 22:17:42.381424,14240.29,6151.65,USER4275,0,DEV6232,0,18.601257,73.875286,8.55,210.135.73.91,0,0,14,2418.14,3.34,0,0,MER2833,Restaurant,0.28,741,LEGITIMATE,0
TXN76C3B863,USER2588,4901.04,P2P,2026-07-29 07:42:42.432833,30741.79,25840.75,USER2152,0,DEV3278,0,18.4145,73.932464,10.5,11.39.127.190,0,4,15,730.18,6.71,0,0,MER5802,Utilities,0.29,1808,LEGITIMATE,0
TXN4B66C60C,USER5959,5125.53,P2P,2026-07-05 19:52:42.429434,48973.95,43848.42,USER5902,0,DEV2507,1,18.546929,73.73322,16.95,81.81.194.13,1,2,12,1726.92,2.97,1,0,MER2563,Fuel,0.22,904,LEGITIMATE,0
TXN78E4A773,USER8307,5778.72,P2P,2026-07-20 10:01:42.412618,88514.06,82735.34,USER4625,0,DEV7223,0,18.459974,73.944694,15.0,54.127.77.248,0,2,9,4935.77,1.17,0,0,MER4289,Fuel,0.06,1456,LEGITIMATE,0
TXN69ABD9ED,USER4636,36833.73,P2M,2026-07-28 13:52:42.440060,41184.76,36755.95,USER6161,1,DEV5389,1,18.43597,73.998503,961.52,121.234.198.65,1,10,2,898.04,4.93,4,0,MER7539,Entertainment,0.22,1351,ACCOUNT_TAKEOVER,1
TXN494DCF76,USER1778,1761.61,P2M,2026-07-21 09:00:42.389482,37861.56,36099.95,USER6424,0,DEV8079,0,18.587251,73.892607,11.86,140.114.178.238,1,2,16,4703.78,0.37,0,0,MER5494,Travel,0.0,1635,LEGITIMATE,0
TXN9AD37BB7,USER6620,8122.25,P2M,2026-06-01 13:41:42.380910,18342.65,10220.4,USER3794,0,DEV5341,1,18.58757,73.846341,2.2,229.43.98.119,0,3,5,940.91,8.63,1,0,MER5460,Entertainment,0.2,1642,LEGITIMATE,0
TXNC4A01352,USER3979,98437.75,QR,2026-06-25 16:43:42.438557,41356.05,35023.94,USER5023,1,DEV6098,1,18.472953,73.93337,3.17,205.172.123.205,1,4,10,2691.55,2.35,0,1,MER1421,Travel,0.04,1511,NEW_DEVICE,1
TXNDA0557A1,USER7642,1210.71,P2P,2026-06-19 11:48:42.424279,90117.23,88906.52,USER3808,0,DEV7279,0,18.568802,73.929221,10.08,52.244.245.48,1,1,1,2487.63,0.49,0,0,MER4987,Travel,0.25,124,LEGITIMATE,0
TXNC5D0C7CA,USER9718,7923.44,P2M,2026-08-02 12:07:42.412169,96612.21,88688.77,USER2219,0,DEV8095,0,18.537233,73.852744,14.89,220.85.81.52,0,2,12,898.77,8.82,1,0,MER8767,Restaurant,0.27,812,LEGITIMATE,0
TXN3FD6806F,USER6183,6692.66,P2M,2026-06-09 07:40:42.433048,22986.39,16293.73,USER2377,0,DEV2347,1,18.509952,73.817634,14.47,198.107.177.215,0,2,3,659.7,10.15,0,0,MER2068,Shopping,0.2,1616,LEGITIMATE,0
TXN3474263C,USER7239,3436.08,P2M,2026-07-06 20:17:42.410601,91522.06,88085.98,USER9893,1,DEV3541,1,18.480239,73.803343,5.09,92.70.203.3,0,4,10,3536.96,0.97,1,0,MER7519,Restaurant,0.25,1820,LEGITIMATE,0
TXN3D6F6E3F,USER8608,299824.66,P2M,2026-07-27 08:14:42.438013,35870.16,35227.37,USER9618,0,DEV2389,0,18.421839,73.765771,18.95,219.155.138.218,0,1,15,2157.5,138.97,1,0,MER1857,Fuel,0.13,174,HIGH_VALUE,1
TXNEE8192C4,USER8116,3339.3,P2M,2026-06-25 02:56:42.391187,99375.4,96036.1,USER4622,0,DEV7072,1,18.576915,73.842932,15.6,127.155.106.43,0,2,13,519.16,6.43,1,0,MER3803,Grocery,0.09,1734,LEGITIMATE,0
TXN8682A005,USER1578,4503.44,QR,2026-07-05 12:09:42.382625,40127.88,35624.44,USER3174,0,DEV1989,0,18.616767,73.760514,5.49,242.116.193.108,0,3,10,4671.56,0.96,1,1,MER3081,Travel,0.09,604,LEGITIMATE,0
TXN01166EB0,USER9503,2231.53,QR,2026-07-19 04:18:42.392091,72106.5,69874.97,USER5771,0,DEV2203,0,18.589561,73.847131,8.94,216.174.85.189,0,0,17,503.04,4.44,0,1,MER9543,Fuel,0.11,1967,LEGITIMATE,0
TXNB79DC9E2,USER9616,8318.01,P2M,2026-06-28 18:55:42.396727,87771.78,79453.77,USER3254,0,DEV4620,0,18.415928,73.840596,11.63,139.228.192.228,0,1,18,1871.5,4.44,1,0,MER5996,Travel,0.28,1431,LEGITIMATE,0
TXNC458EE83,USER4664,25709.11,P2P,2026-07-02 23:35:42.436460,66154.85,57590.28,USER3822,0,DEV4441,0,18.56056,73.950042,6.13,147.175.220.149,0,0,5,1869.96,4.58,7,0,MER7903,Restaurant,0.24,1776,FAILED_ATTEMPTS,1
TXN0DE30ED4,USER6417,8695.09,QR,2026-07-15 21:04:42.413569,29084.5,20389.41,USER8119,0,DEV2468,1,18.419864,73.909452,2.74,49.132.75.159,1,0,17,1772.34,4.91,0,1,MER9152,Utilities,0.27,1738,LEGITIMATE,0
TXNB761D22C,USER4502,5379.61,QR,2026-06-19 03:11:42.382201,77842.59,72462.98,USER5714,0,DEV7741,0,18.548089,73.916623,5.65,74.132.111.68,1,2,19,4611.01,1.17,0,1,MER4187,Restaurant,0.11,1708,LEGITIMATE,0
TXN08C1D5B0,USER9596,39102.71,QR,2026-07-24 12:28:42.438307,17170.89,14904.03,USER1063,1,DEV9340,0,18.5118,73.901024,7.87,186.230.116.85,0,3,14,3951.46,0.57,8,1,MER5770,Grocery,0.1,1203,FAILED_ATTEMPTS,1
TXNC82658AA,USER8270,6808.82,QR,2026-06-15 06:36:42.411663,88690.49,81881.67,USER8641,0,DEV5883,0,18.564691,73.749256,19.81,69.201.220.192,1,0,13,3575.47,1.9,1,1,MER7225,Fuel,0.17,953,LEGITIMATE,0
TXN0E9EBBDD,USER1103,2100.84,P2M,2026-07-27 10:26:42.399088,29963.45,27862.61,USER1868,0,DEV4658,0,18.442421,73.792474,17.33,191.101.72.26,1,0,13,531.57,3.95,0,0,MER7866,Fuel,0.27,1303,LEGITIMATE,0
TXNDCE62295,USER9026,3031.34,P2P,2026-08-06 13:29:42.431591,37907.04,34875.7,USER8391,0,DEV5440,0,18.558532,73.906677,15.64,182.194.174.3,0,1,1,4309.5,0.7,1,0,MER2791,Entertainment,0.06,1147,LEGITIMATE,0
TXNA15FFFD8,USER9369,951.73,P2P,2026-07-07 22:23:42.391056,93560.6,92608.87,USER8580,0,DEV6970,1,18.443594,73.772296,4.62,97.97.2.177,1,1,14,2188.23,0.43,1,0,MER4679,Shopping,0.24,377,LEGITIMATE,0
TXNFA67CA57,USER3472,79446.7,P2M,2026-08-07 23:12:42.438513,15692.44,12777.31,USER4929,1,DEV3834,0,18.581864,73.814366,597.77,15.221.128.184,1,3,20,4151.41,0.7,0,0,MER4914,Entertainment,0.03,1127,NEW_LOCATION,1
TXNC10013CA,USER8546,7246.76,QR,2026-07-28 19:41:42.431947,12705.79,5459.03,USER2891,0,DEV4483,0,18.556541,73.801049,11.23,191.32.223.14,0,2,10,3797.65,1.91,1,1,MER9448,Shopping,0.25,59,LEGITIMATE,0
TXN03686BC4,USER7119,3556.24,P2M,2026-07-19 17:54:42.405668,17820.47,14264.23,USER9397,1,DEV1088,0,18.592263,73.77007,14.66,143.253.209.37,0,3,4,1791.96,1.98,0,0,MER4795,Grocery,0.19,1771,LEGITIMATE,0
TXNFC936BCA,USER2885,1458.12,P2P,2026-06-15 10:57:42.425762,56495.98,55037.86,USER4963,0,DEV2961,1,18.628462,73.973687,17.43,127.183.8.166,0,2,9,2808.31,0.52,0,0,MER3403,Utilities,0.02,416,LEGITIMATE,0
TXNB72E0B84,USER6124,154289.09,QR,2026-06-24 15:52:42.436090,71853.54,71277.13,USER4786,1,DEV4742,1,18.506706,73.925749,1487.46,220.77.243.232,1,16,48,3217.12,0.18,8,1,MER9722,Travel,0.88,1327,MULTI_SIGNAL,1
TXN8A6DECF1,USER8751,897.39,P2M,2026-07-01 12:08:42.409368,65046.66,64149.27,USER5754,0,DEV2015,1,18.522492,73.810043,15.08,125.133.209.174,1,2,12,4652.0,0.19,0,0,MER9510,Shopping,0.23,884,LEGITIMATE,0
TXN348D4919,USER7248,7054.16,P2P,2026-07-01 19:12:42.392546,59588.08,52533.92,USER9978,0,DEV4665,0,18.478591,73.92729,0.32,220.24.60.116,0,4,12,4752.65,1.48,0,0,MER6988,Entertainment,0.07,739,LEGITIMATE,0
TXND967298B,USER3467,6889.57,P2M,2026-06-13 01:09:42.407495,53086.34,46196.77,USER5000,0,DEV8641,1,18.610234,73.779599,0.76,117.186.14.244,0,3,10,1354.15,5.09,0,0,MER9601,Travel,0.17,247,LEGITIMATE,0
TXN07175A22,USER8522,831.0,P2M,2026-06-11 02:12:42.386174,95203.59,94372.59,USER2732,0,DEV5767,0,18.526095,73.829945,4.32,182.151.144.178,0,0,4,4747.04,0.18,0,0,MER2426,Restaurant,0.26,481,LEGITIMATE,0
TXN79A1509C,USER5117,721.96,QR,2026-07-08 12:35:42.420413,51470.52,50748.56,USER4635,0,DEV8772,1,18.441654,73.919849,3.27,222.185.218.143,0,2,3,3007.01,0.24,1,1,MER8565,Travel,0.21,1213,LEGITIMATE,0
TXN9ADFAE71,USER2600,5489.48,P2M,2026-06-18 17:29:42.387604,78224.11,72734.63,USER7426,0,DEV3741,0,18.546757,73.826918,17.95,83.169.93.29,0,2,20,3674.82,1.49,0,0,MER7916,Travel,0.3,250,LEGITIMATE,0
TXNB188570A,USER8281,5396.38,QR,2026-06-01 08:30:42.381987,53064.83,47668.45,USER4226,0,DEV9405,0,18.60293,73.700384,11.53,171.89.251.77,0,2,7,1522.55,3.54,1,1,MER4341,Restaurant,0.01,1787,LEGITIMATE,0
TXN0C63FF40,USER2999,1869.07,QR,2026-06-24 17:02:42.420986,47877.51,46008.44,USER9221,1,DEV1384,0,18.46954,73.702799,4.58,199.155.139.168,0,2,7,537.84,3.48,1,1,MER5501,Fuel,0.24,807,LEGITIMATE,0
TXN270770BF,USER9439,884.88,P2P,2026-08-01 16:14:42.379494,26244.5,25359.62,USER6641,0,DEV7004,0,18.601326,73.71726,0.09,41.195.23.55,1,4,7,970.64,0.91,0,0,MER8199,Grocery,0.1,572,LEGITIMATE,0
TXND982F032,USER3166,8133.51,QR,2026-07-26 08:39:42.382539,35810.09,27676.58,USER9916,0,DEV7352,0,18.502011,73.915286,9.71,52.50.152.251,1,0,4,4593.0,1.77,1,1,MER7864,Utilities,0.23,1621,LEGITIMATE,0
TXN5DF2CD87,USER1782,2219.24,QR,2026-07-09 04:30:42.425315,76752.59,74533.35,USER5908,0,DEV9041,0,18.418628,73.98246,17.46,87.151.7.128,1,0,15,4885.56,0.45,0,1,MER5011,Travel,0.26,1227,LEGITIMATE,0
TXN2B0B587E,USER7106,4719.78,P2P,2026-06-08 04:18:42.412216,87498.96,82779.18,USER2844,1,DEV4122,1,18.5863,73.803597,8.98,219.7.107.248,0,4,2,1858.03,2.54,0,0,MER5950,Utilities,0.19,1776,LEGITIMATE,0
TXND6255EA9,USER1890,8534.21,QR,2026-06-03 20:08:42.436146,59286.03,51013.42,USER9618,0,DEV4369,0,18.459011,73.908392,5.11,147.84.121.143,0,19,37,4509.73,1.83,1,1,MER7205,Utilities,0.2,1334,HIGH_VELOCITY,1
TXN44C958F4,USER1585,2724.91,P2M,2026-07-05 03:27:42.417298,40038.21,37313.3,USER2662,0,DEV2621,0,18.405801,73.828576,13.1,40.165.200.182,0,1,5,2448.59,1.11,1,0,MER3825,Grocery,0.14,360,LEGITIMATE,0
TXN46D72514,USER3260,3618.22,P2M,2026-07-22 17:32:42.394125,60447.65,56829.43,USER1093,0,DEV3805,1,18.512623,73.846912,15.48,232.227.201.144,0,2,20,2920.91,1.24,1,0,MER5726,Travel,0.26,504,LEGITIMATE,0
TXNA279C6B6,USER8023,4392.51,P2M,2026-07-10 07:43:42.432074,91478.26,87085.75,USER8240,1,DEV3988,1,18.481957,73.98279,9.16,180.68.50.195,1,4,16,1791.98,2.45,0,0,MER7905,Restaurant,0.15,1392,LEGITIMATE,0
TXNB61E9CE4,USER4881,7675.88,P2P,2026-07-05 21:29:42.398436,81742.26,74066.38,USER4519,0,DEV4800,0,18.644963,73.889448,1.5,82.31.209.173,0,1,20,2132.24,3.6,0,0,MER9024,Utilities,0.03,1795,LEGITIMATE,0
TXNFD88F2E6,USER5178,6732.16,QR,2026-07-09 10:01:42.433880,83800.81,77068.65,USER7849,0,DEV3193,0,18.52789,73.875227,3.29,128.227.2.61,0,4,18,4568.3,1.47,0,1,MER2258,Shopping,0.0,1801,LEGITIMATE,0
TXN1F7B8DD6,USER5480,5627.97,P2M,2026-06-03 21:10:42.394919,81313.46,75685.49,USER6358,0,DEV8971,1,18.577451,73.718321,18.06,42.197.94.203,1,3,17,4451.7,1.26,1,0,MER9116,Utilities,0.14,165,LEGITIMATE,0
TXN8ABDCC2C,USER4915,7676.63,P2M,2026-07-05 05:34:42.408616,65902.75,58226.12,USER8269,0,DEV9275,0,18.46862,73.829606,2.23,102.202.231.213,0,1,1,4770.44,1.61,0,0,MER3178,Fuel,0.3,146,LEGITIMATE,0
TXN4A97C0EB,USER9023,8898.79,P2M,2026-08-06 15:44:42.396243,41341.98,32443.19,USER8581,0,DEV1581,1,18.550376,73.885154,5.85,158.54.89.52,0,3,3,1483.69,6.0,0,0,MER8570,Utilities,0.24,769,LEGITIMATE,0
TXND6410258,USER4248,1539.52,P2P,2026-07-16 21:56:42.427485,88506.27,86966.75,USER7038,0,DEV2433,0,18.423439,73.933148,3.02,145.125.72.54,0,1,16,4589.95,0.34,0,0,MER9284,Grocery,0.11,618,LEGITIMATE,0
TXNE2E4F0AF,USER8627,9623.34,QR,2026-08-05 07:20:42.420092,33822.01,24198.67,USER4070,0,DEV3347,0,18.407338,73.956423,15.18,252.188.111.34,1,2,19,2503.03,3.84,0,1,MER3872,Shopping,0.3,889,LEGITIMATE,0
TXN1A0301BB,USER5883,2268.68,P2P,2026-06-30 12:54:42.424655,30438.14,28169.46,USER3443,0,DEV4136,0,18.416274,73.895992,12.41,174.25.136.130,0,4,12,675.59,3.36,1,0,MER1199,Utilities,0.03,1732,LEGITIMATE,0
TXN141F9F21,USER9419,2329.8,P2M,2026-06-29 14:17:42.409229,87873.95,85544.15,USER5813,0,DEV3028,0,18.486223,73.961769,11.82,169.103.15.193,1,0,6,1384.36,1.68,1,0,MER4734,Entertainment,0.12,1188,LEGITIMATE,0
TXN27C3B900,USER3714,4488.71,P2P,2026-08-02 16:41:42.395461,74795.86,70307.15,USER4470,0,DEV8045,0,18.487274,73.915991,0.67,138.7.80.238,0,1,10,4365.39,1.03,0,0,MER9265,Shopping,0.07,56,LEGITIMATE,0
TXN806B18C6,USER8914,4647.6,QR,2026-07-13 11:07:42.412430,65426.78,60779.18,USER2132,0,DEV9720,1,18.601741,73.704293,4.4,173.247.211.83,0,2,14,4371.33,1.06,0,1,MER6553,Shopping,0.07,1395,LEGITIMATE,0
TXN863A2888,USER9866,7967.69,P2M,2026-06-08 06:02:42.428565,13986.67,6018.98,USER6111,0,DEV4430,1,18.633068,73.941146,7.78,147.90.102.206,1,3,16,3699.22,2.15,1,0,MER3923,Restaurant,0.2,421,LEGITIMATE,0
TXN7537FABC,USER6762,1800.24,QR,2026-07-08 02:59:42.416054,34536.88,32736.64,USER9120,0,DEV5255,0,18.617206,73.738315,11.7,67.112.106.26,0,3,15,4394.84,0.41,1,1,MER4092,Restaurant,0.01,1140,LEGITIMATE,0
TXNA0836C5C,USER7736,4243.02,QR,2026-08-04 19:03:42.415211,53134.98,48891.96,USER3363,0,DEV1166,0,18.596401,73.874462,5.09,39.169.31.237,0,4,3,554.04,7.66,0,1,MER2461,Fuel,0.25,846,LEGITIMATE,0
TXNE8A3B97A,USER1825,2415.23,P2M,2026-07-20 02:34:42.425401,41647.68,39232.45,USER1357,0,DEV7954,0,18.541586,73.846827,13.47,28.139.240.240,0,3,13,1471.99,1.64,0,0,MER5845,Restaurant,0.28,542,LEGITIMATE,0
TXN5DBE1A29,USER5237,5972.19,P2P,2026-06-03 02:41:42.428886,72677.67,66705.48,USER8207,0,DEV7027,0,18.513614,73.799502,10.05,67.2.161.183,1,4,11,4936.99,1.21,0,0,MER9198,Shopping,0.23,318,LEGITIMATE,0
TXN0CC147B4,USER1303,1878.39,QR,2026-06-17 19:13:42.418583,38179.73,36301.34,USER9312,0,DEV5117,0,18.601495,73.731237,13.18,75.159.248.55,0,1,10,583.43,3.22,1,1,MER2914,Utilities,0.03,1054,LEGITIMATE,0
TXNBDAA855D,USER3244,936.14,P2M,2026-07-10 10:55:42.413165,50461.16,49525.02,USER8508,0,DEV9673,0,18.558132,73.794045,5.82,101.54.215.153,0,2,16,2527.98,0.37,1,0,MER3732,Utilities,0.27,963,LEGITIMATE,0
TXN2D75EFB8,USER3368,4420.21,P2M,2026-06-12 22:20:42.397909,53212.14,48791.93,USER9940,0,DEV1741,0,18.635658,73.782956,11.81,239.205.240.159,0,0,12,4855.36,0.91,0,0,MER9961,Travel,0.29,652,LEGITIMATE,0
TXN26A3C7E9,USER9260,6276.77,P2P,2026-06-19 10:21:42.386416,35526.36,29249.59,USER9866,0,DEV2305,0,18.56796,73.777335,13.34,16.106.116.231,0,3,7,2020.38,3.11,0,0,MER2030,Travel,0.13,653,LEGITIMATE,0
TXN6F3DECCC,USER8629,1630.56,QR,2026-07-19 17:00:42.398260,76567.14,74936.58,USER2432,0,DEV3991,0,18.630513,73.819957,3.59,182.18.30.177,0,1,11,1309.63,1.25,0,1,MER2187,Entertainment,0.06,597,LEGITIMATE,0
TXNCAFB9D0C,USER1033,2602.26,P2P,2026-06-19 19:46:42.393590,77784.73,75182.47,USER9304,0,DEV7234,0,18.508189,73.818558,10.96,176.238.88.19,0,0,6,3880.57,0.67,1,0,MER2950,Entertainment,0.16,498,LEGITIMATE,0
TXNCD0B0FDB,USER5773,7579.1,P2P,2026-06-19 08:09:42.389016,16524.17,8945.07,USER7499,0,DEV6837,1,18.634607,73.705278,0.16,137.243.54.96,0,1,8,3406.04,2.23,0,0,MER3545,Travel,0.17,1714,LEGITIMATE,0
